Comment,Rating
bạn mua hết bao nhiêu tiền ạ ??,0/5
28tr891 đó ạ,0/5
s mà đc giảm 15% v bạn,0/5
Giảm lúc mùng 1 tết 300 suất đó bác ạ . Đặt online mùng 4 nhận hàng. Em may mắn dc 1trong 300 suất này 😃,0/5
"mua dc gần tháng, pin trâu, sạc nhanh, dùng ok. Bạn nv hỗ trợ rất nhiệt tình nhé",5/5
Pin dung đk may tiwng b ak,0/5
"E mới mua hôm qua,chưa dùng cái gì mà pin tuộc ghê quá mong đc tư vấn khắc phục.e cảm ơn",2/5
Mua tại TGDD thốt nốt bao nhiêu tiền vậy bạn,0/5
"Em mới mua e nó ,dùng tốt nhân viên tại Điện máy xanh Quy Đạt tư vấn nhiệt tình ,thực sự pin rất trâu ,sạc bình thường hơi lâu nên mua pin sạc dự phòng AVA sạc nhanh hơn ,nói chung là ngon ạ😚😚😚",5/5
"Bạn giống mình rồi nè, mình cũng mua sạc ava nè, rất ngon, không thể tin được trong tầm giá này lại có cái điện thoại ngon như vầy",0/5
"Pin thoải mái, hỗ trợ sạc nhanh. Bỏ đi khá nhiều app thừa của Xiaomi, tận dụng app của Google. Chưa thấy lỗi gì cả, chạy thật sự nhẹ nhàng. Rất hài lòng. Chế độ bảo hành của Điện Máy Xanh rất tốt, tôi đã mua hàng ở đây mấy lần rồi. ",5/5
Cho e hỏi bản CH/A là ntn ạ,0/5
Mình cũng mua máy đập hộp luôn chả hiểu dùng chua đc 2 tháng xuống 2% luôn,0/5
"Muốn còn 100% thì mua máy mới,xai 7 tháng mất 7% mà kêu",0/5
mình mua 5 tháng vẫn còn 100%,0/5
"Mình mua máy đuọc gần 3 tháng pin còn 99% thì có phải đã bị chai pin không ạ, và mình có cần man đi bảo hành không ",4/5
Chai ấy bn,0/5
Bình thường,0/5
"Chào quý khách, Thế giới di động sđã ghi nhận và chuyển bộ phận liên quan hỗ trợ quý khách. Cảm ơn quý khách.",0/5
"Chào Quý khách, Thế giới di động đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
trời ơi..tôi thèm con này lâu rồi...giờ mới có khả năng...định mua..mà nghe các bạn nói..hết ham,0/5
MÀu xanh lá hả bạn,0/5
Trời. Nhịn 2 tháng. Bạn thuộc về đại gia chứ 2 tháng đi học được gần 40 củ. Sinh viên thật nhịn ăn cả vài năm. Kkk,0/5
hình như máy đó màu xám mà,0/5
"IPhone đã cải thiện rất tốt về vấn đề pin. Apple A13 thật sự rất rất mạnh đứng đầu các mẫu flaship so với con ROG 2 của mình nó ăn đứt ở game nặng. Cam góc rộng rất xuất sắc, mình đánh giá nó nằm trên con Note10. Sạc nhanh, trợ lí ảo,.v.v... Đối với mình là Iphone 11 pro max thực sự là một siêu phâm! ",5/5
"Đồng ý với bác, mình cũng  mới mua nhưng hình ảnh không nét",0/5
đã mua 4 ngày sử dụng tất cả đều tuyệt vời. Chơi Pubgm hay game nặng khác đều mượt ,5/5
"Sử dụng rất ok pubg chơi khỏi chê,pin trâu nói chung rất ngon khỏi phải chê . nhân viên nhiệt tình ",5/5
"Loa nhỏ bằng với dthoai ip7 plus, không biết  âm thanh nó chỉ đến vậy hay là lỗi haizzz",3/5
Sạc lâu là khoang 3tiếng không bạn. Mình cũng đang định mua để dùng.,0/5
Máy còn 20% mình xạc 3h10' là đầy pin.,0/5
"Nếu mình dùng máy này để làm công việc văn phòng và online facebook, youtube,... thôi mà không chơi game thì chắc vẫn thoải mái nhỉ?",0/5
"Máy dùng tuyệt vời mới mua chiều này ok ,nhân viên nhiệt tình, luôn ủng hộ thế giới di động",5/5
"bạn ơi, cho mình hỏi là cảm ứng có mượt mà không bạn?",0/5
"Đã mua và dùng thấy rất mượt mà, chụp hình đẹp không phải bàn nói chung là ko có gì bằng 1 từ thôi CHẤT",5/5
"Pin dùng đến giờ tạm được , màn hình vẫn chưa được mềm mại lắm, khoá nhận diện khuôn mặt ok",4/5
Lắm tiền hề,0/5
Mình mới mua dc 1 tuần máy ổn định camera đẹp pin Facebook Zalo xem phim 2 ngày mới phải sạc nói chung ổn cả...,5/5
"Rất thích sản phẩm này, đã dùng nó và rất ưng ý , Chờ ip 12 ra và cân nhắc lên mới hay không 
",5/5
"kiểu dáng màn hình chưa được đẹp, nhưng được cái hịn bên trong. hệ thống chạy mượt",1/5
Mình cũng v để qua đêm thấy tụt 5-7% mặc dù tắt mạng r,0/5
Máy rất tốt chụp ảnh đẹp.pin ổn định dùnng cả ngày k hết pin.rất ok sẽ giới thiệu cho bạn bè người thân ,5/5
 Cho mình hỏi là bạn sạc pin bao lâu thì đầy nhỉ,0/5
"Sản phẩm sài tốt,thiết kế đẹp,sạc nhanh,chụp hình chuẩn,nhân viên tư vấn nhiệt tình",5/5
"Chất lượng hơn mong muốn
Mọi thứ quá ổn phù hợp với mọi người
Một sản phẩm chúng ta ko nên phân vân 
Chiến thôi mọi người ơi",5/5
Có thể nói là xuất sắc trong tầm giá! khó có đối thủ về pin và hiệu năng còn camera thì tốt trong phân khúc giá.,4/5
Máy dùng chip g80 kém chơi game hay lắc loa bắt sóng wifi tệ khuyên mọi người ko nên dùng,1/5
Chê kém thì mua mi note 10 pro xài,0/5
Máy đẹp cấu hình ổn pin OK vân tay nhạy . Giá 3790k là quá ngon rồi. Thấy có mấy bạn chê nhưng mình thấy ngon mà .( Chắc mấy bạn xui lấy nhằm máy bị lỗi thôi ),5/5
"3 tháng mà pin 99% là hư r nhé, phải 101% mới được, mang ra thay pin thôi",0/5
Pin thế mà không thay là sẽ hỏng máy nhé bạn. Phải giữ được 100% pin máy mới bền. ,0/5
1 tháng vẫn mất 1% pin nhưng dùng vẫn ổn là ngon rồi quan trọng gì vấn đề đó,0/5
"Mới mua 1 ngày vê cảm nhận là hơi nặng so và dày, thiết kế đẹp nhưng mà mình là người ưa nhỏ gọn nên lỡ mua cái này cảm thấy ko thoãi mái.",3/5
bán lại k bn,0/5
Để lại cho mình,0/5
màn hình rõ camera thì không có gốc turn màn hình tai thỏ chiếm diện tích quá nhiều máy sạc pin cực lâu liền màn hình dày màn hình xấu mọi người nếu có muốn mua thì nên cân nhắc mình đã sử dụng qua 3 tháng vô cùng thất vọng mới mua 3 ngày đổi trả và đem đi bảo hành 3 lần mọi người cân nhắc và suy nghĩ lại nếu không hối hận rồi mất tiền nữa,1/5
"Mới mua đc 2 tuần về cứ bị treo chữ samsung là sao ạ, ko lẽ bán lỗ,thất vọng quá.........................",1/5
"Chào quý khách, Thế giới di động sđã ghi nhận và chuyển bộ phận liên quan hỗ trợ quý khách. Cảm ơn quý khách.",0/5
"Chào Quý khách, Thế giới di động đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
Sao máy này giảm giá nhanh vậy,0/5
"Khá thất vọng, máy ko dc mượt... pin hao nhanh... chăm sóc khách nhiệt tình..........................",2/5
Ban oi ban xem giup minh co bi ho sang phia tren loa phia tren khong,0/5
Ko hôm nay mình vừa đổi cái a21s tại tgdd của huyện phù mỹ nhe các bạn. Lỗi do tắt nguồn khởi động lại những về dc khoảng 4h thì có bản cập nhật khi cập nhật xong thì bị lỗi y như vậy nữa. Mình có gọi lên trung tâm bảo hành của samsung thì được hướng dẫn là khôi phục cài đặc gốc. Nhưng khoi phục xong van y vậy. Mình hỏi như vậy thì sao thì được bảo phải đem bảo hành. Như vậy a21s lỗi do phần mềm mà kêu để đợi bảo hành thì thôi chứ.....thất vọng,1/5
Nhân viên tgdd nhiệt tình. Cấu hình máy ngon. Pin trâu chơi pubg mấy tiếng mà ko hao pin mấy,5/5
"Con ipad mini 5 này mình cảm giác màn không được nét cho lắm, có ai giống mình không hay do màn lỗi ?",3/5
Màng hình con này với con Air 10.5 y nhau à nên nét như nhau mà,0/5
"Mới trải nghiệm được 1 tuần, pin trâu, chiến game cực phê, màn hình nhỏ gọn đẹp  , nhân viên vui vẻ ",5/5
"Ngon, hình ảnh rõ nét chân thật, chiến game nặng bao phê, màn hình nhỏ gọn cầm nắm chắc tay, pin khá trâu. Nói chung thích hợp với ai ưa hàng nhỏ :D",5/5
"Mượt, PUBG Max cấu hình 2,5h hết 25% pin, Full thì chưa thử nhưng cỡ 5-6h k nghĩ ngợi. ",5/5
Trâu  vậy à. Chơi con pro 10.5 2017 chơi 4 tiếng còn 25% đây. Vậy là trâu hay bình thường??? ,0/5
"Khi kết nối bluetooth với thiết bị khác thì kết nối mạng bị chập chờn, nghe nhạc mp3 mà cũng không nghe nổi. Tắt bluetooth đi thì mạng lại vào được nhanh. Không biết máy có bị lỗi không",3/5
"nên chọn thiết bị có bluetooth 4.1 trở lên nhé ,nếu bluetooth thấp sẽ trùng sóng wifi gây chập chờn ",0/5
Máy mới mua. Thiết kế đẹp  vừa tay   Hợp với túi tiền.  Chất lượng sài tg sẽ đánh giá sau.  Nv tgdd phục vụ tốt.  ,4/5
"máy đẹp loa nghe to rỏ màn hình được , chỉ có wifi là hơi yếu vào mạng chậm xem youtube chậm ,chung mạng với nhau mà máy khác vô rất nhanh , nhân viên nhiệt tình ok.",4/5
Rất là OK pin trâu màn hình đẹp máy đẹp nói chung là rất đáng tiền..............,5/5
Máy dùng ở mức khá ok. Nhiều chức năng không được linh hoạt như android. Thời điểm hiện tại là được 1 năm sử dụng máy chiến pubg được 4-5 tiếng. Máy mua về chỉ để chơi game. Được cái sang haha,4/5
"Máy chạy nhanh, chụp ảnh đẹp, chơi game mượt, vào internet nhanh, mình rất thích",5/5
Mình mới mua 1 con . Xài ổn các bác ak. Pin xài 1 tuần. Nhân viên nhiệt tình. Mình cho 5 sao... Intel vlua 100,5/5
Cài nút tắt màn hình nền ạ,0/5
"Dùng được 2 tuần nay rồi cảm giác thấy máy khá ổn, mọi thứ đều OK, đặc biệt nhân viên bán hàng khá nhiệt tình.",5/5
"E mới mua hum qua, điện thoại để từ sáng tới chiều không xài mà tuột pin chóng mặt,mong qtv hướng dẫn cách giải quyết giúp",2/5
Vân tay nhạy nhân viên tư vấn nhiệt tình cấu hình thì OK không chê vào đâu được mọi thể loại game cân hết cho 5 sao ,5/5
Mới mua được 3 tiếng. wifi kết nối quá tệ. Game gủng mà đang chơi kết nối lại 1 trận 5 phút kết nối lại 10  lần. Như cầu giải trí cao mà gặp kiểu này thì quá sợ Oppo rồi,4/5
Wifi nhà bạn quá cùi nên đt phát hiện kết nối k ổn định chứ mình thử cả liên quân cả pubg max cấu hình vẫn quá ổn,0/5
Bạn nên xem lại cái wifi nha mình nhé mình thấy game chạy ào ào mượt nữa là đằng khác,0/5
"Mới mua được nữa tháng . camera đẹp hơn ss a71 quay phim 4k chống rung ngon pin thì tạm ổn nếu chơi game thì tìm mấy con pin 5k mAh mà chọn cảm giác vuốt nhạy màn hình chỉ có bọc kính gorilla G3 dỏm thật mặt lưng vỏ nhựa kém sang nếu được đổi mình sẽ chọn Xiaomi . màn hình không được supper AMOLED nên không đẹp bằng a71 ss
Ưu điểm là sạc pin nhanh chỉ chưa đầy 1h là đầy pin khi còn 20% . chốt lại là không xứng với số tiền bỏ ra ",3/5
"Mỗi người mỗi ý mà bạn, mình thấy đa số những điện thoại khác cũng v, điện thoại nào cũng chê hết ( chê là chuyện bình thường), tùy vào cảm nhận mỗi người thôi",0/5
"Sản phẩm mượt, màn hình tối ưu tốt, trai nghiệm chiều sâu gọn,nhẹ không có tình trạng giật, lag, tóm lại là ok trong tầm giá, rất hài lòng :))))))))))) <<<<<<<<<<<<333333",5/5
Mới mua chiếc này xong tại cửa hàng ! Hàng ngon giá lại tốt nữa ! Vote cho 5 sao,5/5
Sản phẩm tuy tốt nhưng mình thấy tiếp sóng wi-fi ko mạnh lắm pin trâu chơi game mượt nói chung tất cả điều ổn nhưng mình ko hài lòng tại vì máy bắt mạng hoặc wifi ko mạnh,1/5
"Chào quý khách, Thế giới di động sẽ liên hệ hướng dẫn, khắc phục lỗi sản phẩm. Cảm ơn quý khách.",0/5
"Chào Quý khách, Thế giới di động đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
Cẩ trăm người mới có 1 người thất vọng như bạn! Không phải tự nhiên ip11 là máy bán đắt nhất nhì TG! Trãi nghiệm của bạn tệ không có nghĩa là người khác giống bạn! Chia buồn!,0/5
Rất đúng  mình mua về y chan,0/5
Đó là quan điểm chia sẻ của mình,0/5
Sao mình mua máy về dùng thì máy chạy rất mượt nhưng mỗi tội sạc pin thì nâu quá vậy sạc 5h 6h mới đầy được vậy ,4/5
"Chào quý khách, Thế giới di động sđã ghi nhận và chuyển bộ phận liên quan hỗ trợ quý khách. Cảm ơn quý khách.",0/5
"Samsung hay bị lỗi lắm, trước mua ss a30 cũng bị y chanh như bạn nói",0/5
"Sau gần 1 tháng sử dụng, theo cảm nhận riêng của tôi máy hợp túi tiền, pin trâu cực kì. Nếu chỉ lướt mạng xã hội thôi có thể sài được khoảng 2,5 ngày mới hết pin, vân tay cực nhạy, nhận diện khuôn mặt nhanh, ram 6 GB với exynos 850 chơi game quá tốt trong tầm giá này. Camera với mức chấp nhận được, nói chung lại là quá xứng đáng với số tiền bỏ ra",5/5
"bắt wifi ở máy khá khó,nhưng pin thì tra lâu dùng được 1 ngày.Cần cải thiện nhiều hơn",4/5
Ghê vậy bác . Bác bỏ 1% đầu tiên khi sạc đầy ra rồi phán ,0/5
"đã mua và đang dùng rồi.  Cấu hình HD, tốc độ cao: 1h mất 23% pin nhé bác",0/5
Nà ní. Mình mới chơi hơn 20p thấy hết 12% rồi :((. K phải max setting luôn ấ :((,0/5
"Cấu hình max, chơi game phê, màn đẹp chất lượng hiển thị tuyệt vời,còn về pin thì đang chờ đánh giá sau",5/5
Ông có hay bị lỗi nút di chuyển pubg tự di chuyển k,0/5
"@thang: ông có xài kính cường lực ko thử tháo ra xem còn bị ko, nếu còn thì có thể bị loạn cảm ứng đó đem ra tgdt cho nhân viên xem lại đi",0/5
"@quang S may tui choi tầm 15p hao khoảng 10% pin , máy mấy ôg có nv không :(",0/5
"Máy mua theo chương trình đổi điện thoại cũ được trừ 800k(12/7-14/7). Máy cầm chắc tay, vào mạng hơi chậm nhưng với giá tiền như vậy là OK. Điểm trừ là nv Điện máy xanh Cao Xanh kể cả quản lý không nắm được chương trình phải gọi lên tổng đài hỏi đi hỏi lại gây mất thời gian cho khách. Mất gần 1 tiếng chờ cả dán màn hình mới cầm được máy về.",4/5
Mình cũng y chan vậy. Mình mở email xác nhận đt mình mới được đổi. Có mã giảm vẫn không thể tạo đơn hàng được phải gọi lên tổng đài ... rất mất thời gian nhưng được cái nhân viên nhiệt tình !,0/5
"Máy cầm rất chắc tay, các tác vụ tương đối mượt mà lướt fb, youtube,...không bị đơ, pin tương đối trâu. Mua con máy này cho bố mẹ dùng rất ưng ý, Anh/chị nhân viên hỗ trợ và tư vấn nhiệt tình",5/5
"Rất mượt, Rất ok ạ, nói chug tiền nào của nấy.  Nhưg sau 3 thág, pin tuột 2%, còn có 98%. Xài củ sạc nhah đi kèm máy.",4/5
Máy đẹp chạy rất nhanh màn đẹp pin lâu hơn đời trc loa to rõ ràng mình rất thích nhưng bố mẹ ko mua cho,2/5
"Mới mua 1 cái Pro Max 64gb sáng nay, phải nói là nó chạy cực nhanh, màn hình oled xem phim đã lắm,, sử dụng siêu đã và bạn Trang ở TGDD siêu thị 3, Kinh Dương Vương, P12, Q6 tư vấn rất nhiệt tình... vote 5 sao!",5/5
"Máy siêu ngon, chụp hình rất đẹp, chơi game rất là mướt, điều đáng nói là Pin trâu sử dụng rất sướng",5/5
camera đẹp hơn A71? ảo tưởng à bạn trẻ?,0/5
Chọn xiaomi cũng vậy thôi chả hơn,0/5
Kaishin đẹp hơn là đúng rồi. Bạn thử cầm 2 con số sánh chưa? Mà nói ảo tưởng,0/5
Mới mua máy hôm nay. Sao gọi Zalo vs mesenger mờ mờ k thấy rõ ràng gì cả ạ.  Tôi hay gọi sang bên nước khác nhưng hình ảnh quá mờ.,1/5
Nên tìm hiểu kĩ trước khi đánh giá nhé,0/5
Xem lại mạng wifi của chị í,0/5
Chụp ảnh k mờ mà gọi mờ chỉ có thể do mạng nhà mình thôi. ,0/5
Qua một tháng sử dụng pin tụt nhanh quá xài nhiều phải sạc pin hai lần cũng may củ sạc nhanh nếu không chắc phải đổi con khác.Wifi bắt hơi yếu thì phải không biết mọi người có bị không ,4/5
Vậy cái cho 1 sao,0/5
Có cái bắt wifi yếu thôi cho 1 sao? Bạn cũng dễ tính ha,0/5
Ai cũng đánh giá như ông chắc TGDD dẹp trang web luôn quá,0/5
Game lq tốt bin trâu bò chơi lq 6 tiếng hết 60% pin. loa to wifi hút khỏe.  .  Ko chụp ảnh nên chả bít. Nói chung là ngon bản 4/64,5/5
May mjnh Sac 3 t la day ma,0/5
Mình sạc 3 tiếng đầy rồi nè,0/5
Mua thêm cóc sạc nhanh 18w là giảm đươc 2/3 thời gian sạc đó bạn,0/5
"Tui thấy sạc vậy cũng ổn mà, 20% cắm sạc từ 6h40p tới 8h40p đc 80% pin, nếu muốn lên 100% thì chờ thêm nữa",0/5
"thường phải sạc 4,5 lần pin mới ổn định bạn ơi",0/5
"sạc nhanh, khá mượt, phân giải và chụp hình đẹp, hy vọng củ sạc sẽ lâu bền, chứ cái samsung cũ của mình chỉ hơn 1 năm là hư sạc rồi",5/5
"Máy dùng rất ok. Ss A luôn có mẫu mới.
Tôi đag mog chờ A42 vs A41. M51 hy vọg sẽ tốt đẹp.
             ",5/5
Mới mua máy nhân viên tận tình sản phẩm rất ok sẻ ủng hộ sản phẩm tiếp..........,5/5
"Sản phẩm quá tệ,thường xuyên bị tắt nguồn khởi động lại,đưa lên hãng bảo hành về lại còn bị nhiều hơn trước,đem ra hỏi thì bảo là máy bị treo rồi lại về.khuyên mọi người nên tham khảo dòng khác",1/5
samsung muốn sd tốt nên mua máy tầm trên 10tr sd mới ngon đc còn dưới 10tr thì tệ lắm vd con a71 sd cũng khá ổn đấy,0/5
"Sản phẩm cực kì tệ. Mới mua ngày hôm qua, hôm nay phải đi bán lại. 4g cực kì yếu, màn hình thì không nét, hay bị đơ máy. Đó giờ sài samsung rất nhiều nhưng A21s này quá là tệ. Thất vọng vô cùng. Mất 20%phí. Nên cân nhắc trước khi mua. Nhất là về mạng 4g quá yếu lúc sài được lúc không. ",1/5
"Màn đẹp, Pin MAx Trâu, Cầm vừa tay...
Best.. Chơi game, xem youtube hay làm gì cũng good...
Cấu hình max phê.",5/5
"đập hộp thì ở ios 13. mấy vậy shop. e cũng có 1 cái từ khi lên 13.4 thì k đc hỗ trợ phụ kiện bên thứ 3 nữa. lên e muốn mua cái khác , mà sợ đập hộp nó ở ios 13.4 sẵn rồi",5/5
Đừng mua các bạn ơi. Máy dùng đc tháng thì lỗi cảm ứng. Mang đi bảo hành 28 ngày rồi vẫn chưa thấy máy đâu. Nv tgdd ko có 1 hành động nào quan tâm đến sản phẩm mang đi bảo hành của kh. Máy về lúc nào thì về. Lúc mang ra thì hẹn 15 ngày. Bây giờ 28 ngày rồi chưa thấy máy đâu.,1/5
"Giá cả hợp lý, xem phim lướt web tẹt bô,facebook,youtube,bigo live ko phải nghĩ, mình mua để giải trí xem phim đọc sách ",5/5
"Chất lượng sản phẩm tuyệt vời, máy thiết kế đẹp, dùng rất mượt, loa lớn, xem youtube rất sắc nét. Chỉ buồn là chưa có bao da để bảo vệ máy.",5/5
"Samsung là ok rồi, không như các bạn khác nói hay đơ hay lag đâu. Riêng mình mới mua lúc sáng sử dụng đến giờ đều êm ái, trơn tru. Mua ngay khi giảm 800k thì hết nói. Samsung !",5/5
800k là cũ đổi mới được giảm 800k,0/5
"Cam chụp đẹp, mọi tác vụ rất mượt
Nhưng pin chỉ Được lúc đầu sau 2 tháng pin kém dã man
",2/5
"Máy thì ngon nhưng chủ yếu dùng nghe gọi nên giá hơi chát. Tuy nhiên iphone dùng 4,5 năm vẫn tốt. Nên mua.",5/5
"Sản phẩm tốt, mượt mà, chất lượng, nhân viên nhiệt tình chu đáo . 5 sao cho sản phẩm và cửa hàng",5/5
"Pro max xài mượt ,chụp ảnh siêu nét, chipp chấp tất cả các loại game đều mượt. Cái note 10+ thật sự đc mỗi cái màn hình ngon.",4/5
Bạn xài not 10+ chưa mà đánh giá note +,0/5
Noye 10+ hơn đứt nó thua mỗi cấu hình thôi tahnh niên camera chưa chắc ăn đứt ,0/5
Mình mua được hơn 1 tháng rồi máy hoạt động êm nước lọc ngon nhưng không được hài lòng cho lắm,5/5
Mình mới mua được một ngày pin và camera thì ổn nhưng tấc dộ bắt wifi kém hơn cả con f1s cũ của mình.thất vọng ghê.có ai có cách nào giúp wifi nhanh hơn không giúp mình với.,3/5
"Mọi cái rất đáng đồng tiền bát gạo. Sạc nhanh ngoài dự kiến. Camera khỏi bàn, miễn chê luôn. Game quá ngon, chơi liên quân với godess max cấu hình vẫn ok. Nói chung rất rất rất kết em nó. ",5/5
Bạn sạc bao lâu thì đầy pin ạ,0/5
"Mua máy đầu nguyên seal thì bị loa rè, pin tụt nhanh phải đổi lại máy mới tốt về tất cả mọi thứ, kiểu dáng màu đẹp, lướt êm nhưng pin cũng tụt nhanh, chắc dòng này pin tụt nhanh rồi",4/5
"Máy tui loa nghe nó méo tiếng éo éo sao ,ra đổi cái khác thì ok ,nhưng màn hình nó lại ko nét bằng cái đầu tiên ,thôi kệ xài 1 tháng ra đổi dt khác ,xem như trải nghiệm",0/5
Đổi hãng khác được không bạn,0/5
"Mới mua xài mấy ngày, đang còn bỡ ngỡ , chơi game khá là ok , 5 sao cho chất lượng .nhưng cho mình hỏi máy này có chống nước ko vậy",5/5
CHống nước với chuẩn polime3990000đ bạn,0/5
Có hơn 3tr mà chống nước gì cụ.,0/5
"Điện thoại ngon nhất trong tầm giá. Nhân viên tư vấn tốt, phục vụ nhiệt tình.",5/5
"Bạn mua cục sạc 18w mà dùng, sạc 1 tiếng hơn là đầy rồi",0/5
"dùng sạc ipad, mac, hoặc mua sạc nhanh PD 18W. sạc sẽ nhanh đầy hơn ",0/5
"Mua sạc nhanh ok bạn, cần mình để lại cho nè",0/5
Em đánh giá khá tốt về sản phẩm này nhưng cho em hỏi sao sau 1 đêm sp bị hao pin nhiều thế ạ. Trung bình sau 1 đêm mất 10% pin,5/5
"Mình mới mua máy ngày hôm qua, sạc tới 95% để tới hôm nay ko tụt 1 phần trăm pin nào. Mình tắt wifi, hạ thấp hết độ sáng để test xem có tụt ko, thì nó ko tụt tí nào. Còn sáng thì để wifi với 1 ít độ sáng thì nó tụt mỗi lần 1% vì có thông báo gửi tới",0/5
"1 đêm chỉ tụt tầm 1-4% pin nếu bạn tắt hết kết nối , còn hơn có vẻ có vấn đề rồi .",0/5
"Chào quý khách, Điện máy Xanh sđã ghi nhận và chuyển bộ phận liên quan hỗ trợ quý khách. Cảm ơn quý khách.",0/5
Sao ko đọc thông số trước khi mua bạn con này màn tft lcd HD+ thì vứt. Được mỗi cái mã thôi,0/5
"Chào Quý khách, Điện máy XANH đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
Nhân viên tgdd có quá lừa hơi đau đấy.nói là máy này chơi mượt lắm cuối cùng thì hazzz 6g mà cứ tưởng 2g chán.,2/5
Rất tệ,0/5
Tệ hả mn,0/5
Máy bắt mạng kém quá đôi lúc chơi game bị đơ bực mình thất bỏ gần 5tr ra mua con máy này quá thất vọng,1/5
"Chào quý khách, Điện máy Xanh sđã ghi nhận và chuyển bộ phận liên quan hỗ trợ quý khách. Cảm ơn quý khách.",0/5
"Chào Quý khách, Điện máy XANH đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
"tuyệt vời, máy mượt, pin trâu, nhân viên nhiệt tình,................................................",5/5
Tuy không mua ở tgdd nhưng có một điều là ipad mini 5 quá hoàn hảo k lỗi vặt như pro mỏng dễ cong loạn cảm ứng giá tiền hợp lý nhỏ gọn dễ cầm nắm,5/5
Test màn hình kĩ nhé. Tôi mới mua bị hai điểm chết đen. Mai đem Đi đổi,0/5
"Máy xài rất tốt trong tầm giá, được tặng phiếu mua hàng 369k nữa, mới ghé đmx mua đồ gia dụng xong lại được giảm giá 35k cho khách hàng thân thiết nữa, đánh giá cao là NV phục vụ rất tốt và thân thiện, dù trời mưa NV vẫn đem hàng đã mua cho khách hàng ra xe về , thật là ngại, một lần nữa xin cảm ơn ACE NV ĐMX, và Tgdđ thật nhiều, mình sẽ ủng hộ dài về sau. ",5/5
"Chào anh Cám ơn những đánh giá tích cực cũng như quan tâm của mình về sản phẩm tại bên em. Bên em rất mong nhận được sự quan tâm, ủng hộ cũng như góp ý nhiều hơn để hệ thống bên em ngày một hoàn thiện. Nêu mình cần hỗ trợ hoặc thắc mắc gì thêm về sản phẩm trong quá trình sử dụng, mình có thể để tin nhắn tại đây, bên em sẽ cố gắng liên tục phản hồi và hỗ trợ cho mình ạ. Nếu mình cần hỗ trợ thông tin nào có thể để lại phản hồi cho em ạ. Xin gửi thông tin đến anh. ",0/5
Mua máy lọc nước à ,0/5
Bạn mua iphone về lọc nước à,0/5
Sản phẩm sử dụng pin dưới 20% xem 4g có dấu hiệu trễ mạng. Pin không ổn định sau 1 tuần sử dụng khi update bản 13.3.1,3/5
Pin yêu no thế chứ k phải ios 13.3.1 đâu,0/5
Thật sự khi sd Iphone xong thì ko thể sd dòng Android được nữa . Từ 7Plus mà đợi lên tới Promax lun . Dân mê chụp ảnh thì đó là 1 lựa chọn tuyệt vời ,5/5
Thật tuyệt vời . Mua hôm giảm 15% quad tuyêth vời cho siêu phẩm nhà Táo ko còn gì để chê cả. Từ 7plus lên luôn 11pro max rất ổn . Nhân viên nhiệt tình vui vẻ,5/5
"Chỉ 1 đổi 1 sp đó thôi ,đổi khác hình như mất 20% giá hiện tại sp",0/5
Theo mình thì Oppo reno 4 tuột pin khá nhanh.. còn lại thì chờ thời gian.. với tầm 8tr490 thì hơi mắc.. đẹp thì có đẹp.,3/5
Máy chỉ lượt wed mà đơ giật kính khủng không mượt.pin không cầm.phải sắc hoài.đợi mấy khác thì lo khá nhịu.nói chung quả thật vòng.,1/5
Ủa lạ ghê máy mình kể cả chơi game nặng vẫn mượt. Chắc do bạn xui 😌,0/5
"Mới mua máy này cảm ok bin trâu chụp ảnh đẹp loa nghe to bắt wf khỏe sóng ổn định, giá thành vừa với túi tiền, nhân viên tư vấn nhiệt tình",5/5
Vừa mua con đt remid 9 tại phước Long ấp Long thành nv phục vụ rất tốt và đc chị đẹp tư vấn nhiệt tình nc quá tuyệt vời!,5/5
"Máy dùng OK pin trâu, nhân viên tư vấn nhiệt tình... chất lượng đúng với giá thành,",4/5
"Mình mới mua 2 ngày chưa tải game nặng, cảm thấy mượt , loa to, cam ổn, mình chạy shipper luôn bật màn hình độ sáng tầm 20% thì 8-9-10 phút hết 1%. Nhân viên thegioididong nhiệt tình.",5/5
"Máy dùng ok.. pin trâu, mượt, camera rất đẹp... Chất lượng đúng với giá thành...",5/5
Giá của iphone 11 64G mà ra tận shop mua là bao nhiu ,0/5
"Đã mua và sử dụng,máy mượt,pin trâu,camera ổn,nhân viên tgdd 340-342 Võ Văn Ngân, Thủ Đức tuyệt vời nhất là bạn quản lý nữ tên Linh đã trực tiếp hỗ trợ mình làm mình cảm thấy cực kỳ hài lòng,cảm ơn bạn rất nhiều,sẽ tiếp tục ủng hộ tgdd trong thời gian tới ",5/5
11 64g mua tại cửa hàng bnhieu v bạn,0/5
Mới mua cách đây gần một tháng. Mọi thứ đều rất tốt nhưng pin em xài mới đây đã bị chai 1 phần trăm rồi :(((,5/5
sạc 80% rồi rút ra bạn ạ đừng sạc 100%,0/5
Bạn sài đến cạn pin như vậy thì hỏi sao pin ko giảm tuổi thọ,0/5
