,Comment,Rating
1587,quá đã mình đã trade ipad sang ss tab s6 và nhận ra rằng mình sẽ chẳng bao giờ mang laptop theo trong mỗi chuyến công tác nữa ss dex hoạt động quá tốt kèm bàn phím và bút thì không ngại các tác vụ văn phòng nào nữa,Positive
1588,có ai gọi video bằng zalo fc bị thế này giống joy4 của mình ko mình mua joy4 ngày 25 9 ở điện máy xanh tp bắc giang,Normal
1589,nói chung là máy xài ô kơ trong tầm giá thỉnh thoảng hay đơ nhưng ko đáng kể 5 seo,Positive
1590,vài ngày trải nghiệm rm7 thiết kế đẹp cầm chắc tay pin 5000 xài thoải mái còn được hỗ trợ sạc nhanh 30w chụp hình đẹp máy lướt êm xài lâu không bị nóng máy,Positive
1591,giá máy thì trên trời mà trong hộp k tặng nổi cái ốp lưng tgdd thì cũng k bán flipcover cho sản phẩm này mua máy xong phải chạy đi mua cái ốp thật là quá mệt mõi,Negative
1592,điện thoại dùng ổn không đến nỗi tệ mình thấy camera chụp ban ngày khá đẹp ban đêm thì hơi xấu wifi bắt yếu may là mình dùng 3g nên cũng không ảnh hưởng gì nhiều máy khá mượt không bị lag như nhiều bạn nói,Positive
1593,máy ổn nhân viên phục vụ tạm được sáng qua nhận hàng tại khu lê lợi lục ngạn bắc giang,Positive
1594,máy ổn nhân viên phục vụ tạm được sáng qua nhận hàng tại khu lê lợi lục ngạn bắc giang,Positive
1595,quá đã tiền nào của đó nhé mấy bạn máy quá em nhân viên phục vụ quá nhiệt tình luôn cảm ơn thế giới di động,Positive
1596,vừa lấy xong cách phục vụ của các nhân viên ở thegioididong tân quy quá tốt sẽ ũng hộ dài dài hihi,Positive
1597,xài ngon chơi game hỏi nói nhiều đáng tiền làm sinh viên nhịn đói 2 hai tháng đúng là hợp lý,Positive
1598,máy đẹp chạy chậm lâu lâu thoát ứng dụng pin dùng được 7h xem video hơi nóng chụp hình bình thường loa to rõ màu sắc chấp nhận được thua samsung ai có ý định mua cho phụ huynh thì nên suy nghĩ lại vì to và nặng đọc báo không tiện vì cầm tay thì nặng quá để dưới bàn thì không tiện xem video thì ok mở máy ra dung lượng đã mất gần 7g tải thêm vài trò chơi đơn giản còn lại có 2g nhân viên tgdd quá nhiệt tình tôi hài lòng,Normal
1599,tôi chưa mua sản phẩm này nhưng nhìn cấu hình mạnh mà giá cả rất phải chăng hơn các dòng máy khác và hãng khác nữa tôi rất ok về sản phẩm này nếu có nhiều sao hơn tôi chọn hết luôn,Positive
1600,không đòi hỏi gì hơn với giá 4tr5 thì màn hình viên pin hđh và cấu hình quá bá đạo dĩ nhiên là chơi game hơi cùi nhưng coi clip hay làm việc thì quá ngon cảm ứng k mượt như các dòng cao cấp dùng chuột để điều khiển thấy khá thích máy phản hồi nhanh mua thêm bao da bàn phím nữa thì y hệt như laptop mini đa nhiệm cũng xuất sắc 2 màn hình song song cái này là đắc giá nhất và mình thích nhất ở android 7 pin 6 7 tiếng wifi on screen tuột nhanh hơn khi dưới 20,Positive
1601,màn hình to pin trâu đang dự tính lấy e này khi lãnh lương sắp tới liên quân thấy thằng e đang chơi phà phà,Positive
1602,mình mới mua dùng rất được gọn tiện dễ bỏ túi camera chụp đẹp khuyên sẽ nên mua con này,Positive
1603,samsung z flip này sài rất đã nhưng mà có nết nhăn ở chính giữa hơi ngứa mắt mà hiệu năng chơi tất cả game nhá,Positive
1604,được bố tặng sinh nhật 18t thiết kế độc đáo lạ mắt giống cái gương cầm tay mình hay quay phim nên gập vào quay khá thú vị tuy nhiên pin cực kì nhanh hết nếu so sang iphone 11 pro max với k biết gập ra gập vào có ảnh hưởng đến máy k,Positive
1605,mới mua hôm 1 6 2020 máy chơi pubg thì gọi là tuyệt còn mấy bạn hay thắc mắc là ghi hệ điều hành ios 12 nhưng mua máy về thì ng ta lên 13 hết rồi nhé về máy thì 1 thời gian nữa mình trải nghiệm xong rồi review tiếp nhé,Positive
1606,mọi thứ ok pin chơi game thì chưa biết nhưng đọc báo xem phim thì gần 1 ngày loa to wifi 4g ok êm mượt nói chung trong tầm giá này thì khỏi nói,Positive
1607,mua được 1 tuần xài rất ok màn hình hiển thị tốt loa to cảm ứng mượt pin cực trâu xem phim rất thích nếu độ phân giải full hd thì quá tốt rồi không có flash nên cũng hơi bất tiện,Positive
1608,mới lấy máy hôm qua máy gọn vừa tay màn hiển thị tương đối ổn tiếc 1 điều là xem phim youtube chỉ dừng lại ở độ phân giải 720 loa khá to chơi game liên quân rất oke nói chung mọi thứ ổn ở tầm giá nhân viên rất rất nhiệt tình và vui vẻ,Positive
1609,đã xài được một tuần pin tương đối ổn không quá trâu mượt loa to máy đẹp chơi game nặng ok ít nóng máy rất hài lòng với số tiền bỏ ra,Positive
1610,máy tương đối tốt pin không quá trâu được cái liên quân chơi rất mượt,Positive
1611,đã mua và xài được 1 thời gian cảm thấy khá là ổn máy xài khá là trơn tru loa nghe to rõ pin xài cũng tương đối ko quá trâu bò chắc do màn hình 8 xem youtube liên tục 1 tiếng pin tuột 14 camera thì bình thường ko có đèn flas nên nhìu trường hợp hơi bất tiện,Positive
1612,sp quá tệ máy mới mua 2 ngày không tải ứng dụng gì chỉ xem ytb thôi mà chạy không nổi ức chế,Negative
1613,dùng ổn mình mua 10 chiếc tặng bạn bè 1 cái thay con nokia 1280 1 cái thay con ip5s đời tống 8 cái còn lại tặng bạn bè nói chung là dùng mượt hơn cục gạch chơi liên quân ổn,Positive
1614,đả mua tại tgdđ nguyễn huệ tuy phước bình định nhân viên rất nhiệt tình nói chung là ok,Positive
1615,giá tiền không tương ứng với sản phẩm 14tr th thì hợp lí hơn vẫn lệ thuộc android khá nhiều dùg văn phòg thì ok chứ giải trí thì k nên,Negative
1616,sản phâ m râ t đa ng để nâng câ p có như ng chức năng tương tư như 1 chiê c pc và spen thì khỏi bàn rồi phục vu tác vụ văn pho ng tốt nhâ t hiê n ta i,Positive
1617,máy thì cũng ngon nhưng ghi âm cuộc gọi và ghi màn hình xong phát lại không nghe tiếng tâm gì luôn buồn ghê,Positive
1618,mới mua hôm qua cam hơi ảo loa to hơi nhiều bass dáng em hơi thô tính năng không quá nhiều và mĩ miều như những ông lớn lâu năm mỗi chừng ấy nhược điểm còn lại mọi thứ đều ok trong tầm giá thì không thể lấy hãng khác so sánh với ẻm được cấu hình mạnh pin trâu sạc khá nhanh màn full hd nhưng nét hơn hẳn mấy samsung hay realme v v cùng hoặc hơn giá 3 5tr mà đòi hỏi nhiều hơn nữa thì không có đâu các bạn vậy là hợp lý rồi nghe mn đánh giá thấp chất lượng và tuổi thọ sp nhiều nhưng mih phải sd 1 thời gian mới biét đc tóm lại quá xứng đáng trong tầm giá vote sản phẩm 5 thên 5 thêm độ dễ thương của nv đmx lần nào cũng tư vấn tận tình tóm lại nên mua sản phẩm cùng phân khúc,Positive
1619,dán màng hình ko full màng về nha mới để ý chán thật mai chắc ra dán lại máy tốt pin trâu,Positive
1620,có ai gọi video bằng zalo fc bị thế này giống joy4 của mình ko mình mua joy4 ngày 25 9 ở điện máy xanh tp bắc giang,Normal
1621,mua ngày 26 9 xài đến hôm nay thấy máy rất tốt trong tầm giá màn hình 90hz siêu mượt pin trâu sạc nhanh không chơi game với chụp hình nhiều nhưng có test qua thì thấy ok máy chơi game rất mát nhân viên tư vấn rất nhiệt tình vui vẻ,Positive
1622,máy mới mua 29 9 mình thấy realme7 thiết kế đẹp chụp hình nét chơi game lướt web mượt pin sạc nhanh hơn 1h là đầy rồi anh chị tgdd tư vấn nhiệt tình tuy nhiên mình thấy mặc dù pin trâu chơi game xem youtube liên tục 6_7 tiếng mới hết nhưng ko làm gì thì pin cũg xuốg quá nhanh từ lúc cài mở khoá bằng khuôn mặt đến h mặc dù mình đã bỏ mở khoá bằng khuôn mặt rồi mà mình thấy màng hình máy tự sáng khi mỗi lần mình đưa máy lên khoảg 30 nếu để máy nằm hoặc đầu trên máy hướng xuống dưới thì ko bị chẳg biết bị sao nữa mong anh chị tgdd hỗ trợ,Positive
1623,thời gian tới có thể các hãng điện thoại di động cạnh tranh với nhau có thể mặt lưng của điện thoại không còn khoảng trống vì chỗ nào cũng có camera,Positive
1624,giá máy thì trên trời mà trong hộp k tặng nổi cái ốp lưng tgdd thì cũng k bán flipcover cho sản phẩm này mua máy xong phải chạy đi mua cái ốp thật là quá mệt mõi,Negative
1625,nhân viên nhiệt tình sãn phẩm vừa tay tăng ưu đãi khách hàng thân thiết càng tuyệt vời hơn,Positive
1626,ip 11 pro 256g màu xanh lá đẹp và mọi thứ đều hài lòng tui rất thích chiếc dế này,Positive
1627,các bác dung ss a21s dưói cameda trước có thấy có tí hơi đen k a màn hinh thì kém xem mỏi cả mắt,Normal
1628,pin k xài tự tụt sạc lại thì lâu lên chơi k mượt cho lắm hơi thất vọng về sp,Negative
1629,sản phẩm tốt phụ vụ vui vẻ nhiệt tình nhất định sẽ ghé siêu thị mua hàng tại hệ thống siêu thị dienmayxanh,Positive
1630,sóng yếu ở tại trung thành phố trà vinh mà sát bên cột sóng vina viettel luôn mất sóng liên tục,Negative
1631,xài ngon chơi game hỏi nói nhiều đáng tiền làm sinh viên nhịn đói 2 hai tháng đúng là hợp lý,Positive
1632,mình mua lqi tại tgdđ chứ ko mua mới máy chạy treo ứng dụng lộn xộn pin max công suất đc 4 5h các bạn nên cân nhắc dòng nào tốt hơn,Negative
1633,máy ta m ô n thiê t kê đe p pin xem video khoa g 4h lươ t web face khoag 6h mi nh đê đo sa ng khoa ng 80 co he n h tat mơ qua n ly tre em ră c rô i duy nhâ t mi nh gă p la khi va o wep đô sa ng man hi nh gia m đe full đô sa ng thi ko co hiên tương do va o ung dung kha c cung ko 5tr mi nh thây may áng du ng,Normal
1634,dùng được gần 2 tháng sài rất ok nhưng gần nửa tháng nay có hiện tượng đơ màn hình chơi game rất ức chế,Positive
1635,máy mượt mua chơi game pubg thì 11 củ là xứng đáng nhất còn liên quân độ thu phóng màn hình hoi gần chơi chua dc đa lắm tóm lại cho 5,Positive
1636,mua máy được 1 ngày cảm nhận loa hơi nhỏ lướt wet yutube facebook zalo thi ok còn game thi lag lắm,Positive
1637,máy tốt trong tầm giá công nghệ âm thanh hay nhưng tiếc là hơi nhỏ và nhân viên phục vụ tốt cảm ơn thể giới di động,Normal
1638,mới mua mấy bữa nay giờ đêm ra đổi cái khác có được không,Positive
1639,đã sử dụng nói chung thì ok xem phim rất đã cầm ưng rất ok lo ổn pin cũng ngon xem phim 45p có 10 ah,Positive
1640,máy mượt cảm ứng nhạy pin không trâu lắm loa to nhân viên tgdđ nhiệt tình chu đáo,Positive
1641,cũng được phản hồi hơi chậm 1 chút mặc dù máy mới chơi liên quân ngon lắm nha,Normal
1642,dùng cho các nhu cầu cơ bản thì ok một số tính năng của android 7 0 không thấy có,Positive
1643,máy dùng tốt pin ngon hiệu năng vừa đủ dùng các tác vụ thông thường như youtube facebook zalo và một số tựa game nhẹ nhân viên vui vẻ phục vụ tốt,Positive
1644,lâu lâu lag 1 phát loa hơi bé còn lại tương đối ổn chụp hình thì để chụp chơi chơi thôi game thì ko nên bao lag luôn,Positive
1645,máy sài ok âm thanh to nghe đã bin trâu nhưng bắt wifi yếu,Normal
1646,dùng ổn mà giá lại phải chăng mình mua liền lúc 2 chiếc 1 cái mình dùng thay con vertu 185 triệu mua 2017 1 cái cho vợ các bạn có tiền thì nên đợi ip 12 mình nghĩ sẽ hay ho hơn,Normal
1647,lần đầu tiên mình xài apple và đã mua con máy này 1 tháng 10 ngày nói chung tất cả đều ổn êm mượt,Positive
1648,sản phẩm ngon ko thấy giật lag pin trâu chế dộ ss dex rất tuyệt tiện lợi cho việc lưu chuyển dữa liệu từ điện thoại sang tablet,Positive
1649,đáng tiền dù là fan cứng của ipad nhưng qua tab s6 phê hẳn thế là vứt luôn ipad qua samsung dùng luôn,Positive
1650,bỏ một đống tiền mua ipad vì có bộ nhớ trong lớn để lưu trữ dữ liệu ai ngờ các tính năng thiếu nhiều quá cái quan trọng nhất là không có otg các ứng dụng khác thì cái nào cũng mất tiền chán giờ lại quay về với sam sung thôi,Positive
1651,không thích hợp không đáng mua,Negative
1652,máy đẹp ổn định pin trâu nhưng đang gặp lỗi không truy cập được internet khi sử dụng mạng 4g vinaphone đề nghị qtv hướng dẫn khắc phục,Positive
1653,hàng tạm ổn bàn phím dùng k quen lưu ảnh nhầm ổ ko chỉnh lại được pin chơi game tụt nhanh ko xứng là 5000mh,Normal
1654,máy xài ngon tuyệt voi trong tâm gia đỉnh nhât trong phân khúc roi moi nguoi nen mua,Positive
1655,hang ngon ma mọi người chê gì nửa,Positive
1656,mới mua hôm nay để trải nghiệm thử mình mua sao bên tgdd không tăng bộ tai nghe bluetooth vậy sao ai mua cũng được tặng kèm mà,Positive
1657,máy em mới lấy hôm 26 9 nay máy lâu lâu bị loạn cảm ứng tư vấn giúp em ạ mấy ngày đầu xài ok lắm hôm nay tự nhiên bị loạn em đặt xuống bàn thì máy vẫn loạn cảm ứng tới khi tắt màn hình rồi mở lại thì bình thường,Normal
1658,vài ngày trải nghiệm rm7 thiết kế đẹp cầm chắc tay pin 5000 xài thoải mái còn được hỗ trợ sạc nhanh 30w chụp hình đẹp máy lướt êm xài lâu không bị nóng máy,Positive
1659,về phần đt chạy mượt thao tác xử lý rất nhanh nhưng hay nóng máy khi mới dùng dù chỉ mới vô fb zalo lâu lâu khiến game bị lỗi 2 lần trong ngày đầu tiên máy cũ mình là samsung dù mua lâu r k bị vậy nếu chơi game liên tục thì đc 12 tiếng k khác biệt lắm vs các dòng khác nên mình tiếp tục giữ theo dõi vì coi thông số đt này ngon hơn mua samsung cùng giá nên mong là k thất vọng về phần nhân viên thì cám ơn các bạn đã nhiệt tình nhưng mua smartphone về cũng chỉ hy vọng nó dùng được 3 5 năm nên quảng cáo sạc dự phòng quá nhiệt tình thì k cần thiết có giữ pin hay gì thì sau từng đó thời gian cũng phải thay máy khi nó lag chậm hoặc tgdd thích ít khách mua smartphone lại do có cục sạc rồi haha,Positive
1660,thất vọng oppo quá cấu hình cùi mà giá trên trời 4 camera mà còn thua xa các hãng khác ai thích con này chứ riêng mình thấy con này chỉ xứng đáng tầm 4 triệu,Negative
1661,sản phẩm ok mẫu mã đẹp sử dụng chơi game lâu ít hao pin quá tuyệt vời bạn nào có ý định mua thì có thể tham khảo nhé,Positive
1662,đmx gần nhà mình mới về oppo a93 hôm 29 9 1 10 mình mua hôm nay 2 10 ghé qua mua thêm cái thẻ nhớ coi lại thì thấy giảm giá 300k nản dễ sợ mua máy này về chủ yếu để chụp hình mà thấy hình ảnh chụp giả tạo quá thua oppo neo 7 mình xài 5 năm rồi chưa từng thất vọng điều gì làm chi tới 4 camera mà chụp có đep gì đâu 7490k là mắc so với các dòng khác,Normal
1663,chíp này coi như thua sài vài năm nó giật lag ảo tung chảo chíp quamcom còn chơi đc,Negative
1664,tôi mới mua oppo a93 sài rất tốt chụp hình rất đẹp cấu hình cao kèm theo đó có sạc nhanh,Positive
1665,sao mình cầm điện thoại lên mình rung thì giống như cái camera bị lỏng hay sao á,Positive
1666,chém gió không như quảng cáo,Negative
1667,vừa lấy con 11 pro 256gb màu xanh rêu nhìn chung màu máy năm nay có con màu này là ấn tượng nhất nói chung iphone ngon như giá tiền bỏ ra ai mua iphone 11 chịu khó dán màn hình nha trầy uổng lắm,Positive
1668,sản phẩm đẹp camera không xấu như trên hình màu xanh nhìn là me ngay pin chưa sử dụng chưa biết mới lấy máy xong,Positive
1669,sóng yếu ở tại trung thành phố trà vinh mà sát bên cột sóng vina viettel luôn mất sóng liên tục,Negative
1670,sóng yếu ở tại trung thành phố trà vinh mà sát bên cột sóng vina viettel luôn mất sóng liên tục,Negative
1671,mình mua máy 3 tuần r máy chạy khá ổn chỉ hôm bữa bị treo logo samsung khởi động lại thì bình thường với giá thế này mà đòi hỏi quá cao thì nên xài hàng china thôi chụp hình rất tốt,Positive
1672,mua rồi hối hận đấy cân nhắc trước khi mua rất hối hận khi mua quá tệ mới mua 4 ngày đã gửi đi bảo hành quá tệ,Negative
1673,sản phẩm mua gần 1 năm rùi sài rấy ok ps lúc đầu còn vài lỗi và sau nhiều lần úp ios thì sài ko gì sánh bằng nhé,Positive
1674,đã mua và sử dụng máy rất mượt pin trâu camera góc rộng tuyệt vời loa to rõ mình ko có nhu cầu chơi game nhưng thấy máy xử lí rất tốt những tác vụ cơ bản n rất nhiều mong tgdd ngày càng phát triển hơn nữa,Positive
1675,máy sài tốt mọi chức năng pin cực trâu chơi game lướt wed rất tốt đặc biệt là cách phục vụ ở điện máy xanh rất nhiệt tình và dễ thương mình mua rất nhiều sản phẩm ở đây cũng yên tâm lắm cho 6 sao luôn,Positive
1676,mới mua sài được 3 ngày sạc đến đúng 80 thì không nhận thêm pin sạc hơn 2 tiếng,Negative
1677,trải nghiệm 1 tháng thấy máy dùng mượt pin trâu âm thanh hay mấy bạn luyện nghe tiếng anh nên mua về luyện nhá mỗi tội nút hôm ko có cảm ứng lực,Positive
1678,tuyệt chỉ cái viền hơi dày khônh có nút gạt qua là im lặng néu có thêm face id thì ngon,Positive
1679,mới nhận hàng mọi thứ ổn cho đến bây giờ độ bền thì thời gian mới biết được nhân viên nhiệt tình,Positive
1680,mặc dù máy không mạnh nhưng vừa phải với giá tiền đủ để cho những công việc cơ bản bên cạnh đó còn được các anh chị xinh gái và đẹp trai tư vấn nhiệt tình và trung thực là một khách hàng từng mua nhiều sản phẩm tại điện máy xanh xin gửi lời cảm ơn đến điện máy xanh nhé,Positive
1681,máy sài vô cùng tệ uổng tiền lag kinh khủng loa nhỏ mới mua xong ra đổi lại con huawai sài đáng đồng tiền bát gạo,Negative
1682,mới mua tối qua mấy móc tạm ổn ổn trong mức giá loa đơn âm thì nghe to nhưng nếu ai có y định nghe nhạc loại này nên xem lại chất lượng loa nghe nhạc khá tệ không dùng camera nhiều nên nó có tệ thì chẳng sao mua máy loại này về kiểm tra lại thì không có tai phone đi kèm sạc cốc loại 1a so với dùng lượng pin như thế thì có lẽ sạc rất lâu mới đầy chưa thấy cái ji khác,Positive
1683,mấy bạn kia nói loa to nên mua dienmayxanh ồn quá test loa không được mua về test loa nhỏ không ưng lắm màn hình trung bình camera có cho vui,Positive
1684,ok nv nhiệt tình có quên msnv máy tính rất mượt loa nghe rõ sử ngày đầu tiên,Positive
1685,máy quá tốt màn đẹp pin ổn cấu hình cũng đủ dùng camera xấu k cần bàn rồi máy rất nặng tay loa to dã man luôn,Positive
1686,mua ở kinh dương vương q6 máy đẹp nhân viên phục vụ tốt cấu hình tương đối ổn so với mức giá 5tr6 chơi game nặng thì hơi lag camera thì chụp hình cũng tạm ổn nhưng ko tốt bằng cái samsung nói chung ít tiền thì nên mua để trải nghiệm,Positive
1687,sản phẩm xài tạm ổn game free fire bang bang chơi khá ổn ít giật lag màn hình tft lcd nên k được sắc nét cho lắm nhưng trong tầm giá này là khá ổn camera chụp khá tốt pin trâu chỉ có điều sạc hơi lâu tầm 4 tiếng nói chung đây là sản khá tốt trong tầm giá các bạn mà có ý định mua con này về cày game nặng thì k nên,Positive
1688,máy đẹp màn ok pin trâu đúng bắt wifi yếu đã có cách khắc phục lấy tờ giấy bạc cắt nhỏ vừa dán ngay camere là bắt wifi nhanh,Positive
1689,tạm ổn nói chung không có gì khác biệt được cái tiếng và giá còn lại pin vẫn thấp mua dt này phải ôm theo cục sạc dự phòng kè kè thôi tiền nào của nấy dùng tạm,Negative
1690,sau 3 tháng sử dụng tôi thấy máy rất mượt và tốt camera tốt hiệu năng ổn định trải nhiệm mượt mà đó là những đánh giá của tôi về xiaomi redmi 8,Positive
1691,mình dùng lâu rồi nhưng vẫn rất mượt camera cực sắc nét đấy là đánh giá của mình dành cho xiaomi y19 chứ mình không có tiền mua ip11,Positive
1692,mình mới mua dc 1 tuần máy ổn định camera đẹp pin facebook zalo xem phim 2 ngày mới phải sạc nói chung ổn cả,Positive
1693,mê nhất táo khuyết thích nhất củ xạc xạc rất nhanh mà ko hề nóng lên tí nào hàng thì khỏi chê,Positive
1694,tạm thời dùng ok vừa gia tiên mượt màn hình nét nói chung đáp ứng tốt trọng tâm giá,Positive
1695,chỉ có thông số cấu hình là mạnh còn giá trị sử dụng thì hơi yếu thật sự chưa đuổi kỳ ảnh tàu,Normal
1696,mình mới mua về thấy cũng đc âm thanh to rõ camera chụp iso đc 3200 nhưng mà pin tụt nhanh quá ko dùng cũng hao mà dùng hao nhiều hơn cứ 3 phút để sáng mất 1 pin rồi,Normal
1697,tương đối tốt với tầm giá dùng nghe gọi chơi game chấp nhận được chụp hình đủ xài pin không trâu lắm,Positive
1698,màn hình hơi ám xanh nhẹ camera cận cảnh sai lệch màu camera góc rộng màu trung thực camera trước hơi bị hạt pin mát máy mượt sóng tốt hi vọng vsmart cập nhập phần mềm sửa lỗi,Normal
1699,quá thất vọng trước xài sim viettel 4g gắn máy ip7 plus chiến game ko lo rớt mạng giờ mua e này bỏ chơi liên quân luôn vì sóng 4g quá yếu rớt mạng liên tục rồi còn bị lỗi cảm ứng xem video trên fb thì cứ hiện lên nút dừng lại chạm vào tắt rồi tự động hiện lên liên tục,Negative
1700,sạc nhanh ok hơn mình tưởng chất lượng hình ảnh rõ nét đt chạy mượt âm thanh nghe rất đã tai nói chung là rất hài lòng về sp đáng tiền mua,Positive
1701,chiến game ngon camera tốt màn to đục 2 lỗ cực ngầu ngầu hơn reno 4 pro chưa hài lòng về viên pin lắm nhưng bù lại là xác nhẹ với sạc nhanh thì theo mình là ok,Positive
1702,chiến game ngon camera tốt màn to đục 2 lỗ cực ngầu ngầu hơn reno 4 pro chưa hài lòng về viên pin lắm nhưng bù lại là xác nhẹ với sạc nhanh thì theo mình là ok,Positive
1703,chiến game ngon camera tốt màn to đục 2 lỗ cực ngầu ngầu hơn reno 4 pro chưa hài lòng về viên pin lắm nhưng bù lại là xác nhẹ với sạc nhanh thì theo mình là ok,Positive
1704,camera thì tốt chất,Positive
1705,chụp sắc nét đa dạng giao diện đa chức năng tuy nhiên pin ko được trâu lắm camera thì lại lòi ra quá nhiều ốp lưng ko thể bảo vệ hết được loa nghe gọi điện ko được rõ lắm quà tặng tai nghe bluetooth thì lại quá dởm tiếng trống át đi lời hát nghe toàn tiếng trống bụp bụp đau hết cả tai,Normal
1706,máy lỗi vân tay nhận diện khuôn mặt ra tgdd khởi động lại cái giờ máy chạy yếu wa chán thật sự,Negative
1707,mua về cài chủ đề iphone luôn mới độc chứ máy thì mọi thứ đều ổn định loa lớn và trong trẻo nói chung con này thấy ngon nhất trong phân khúc giá 3 đến 4 triệu,Positive
1708,máy mới mua đc 1 ngày mà lỗi quá vừa bắt wifi yếu vừa hơi lag máy đc mỗi cấu hình với cam đẹp,Negative
1709,máy ngon trong tầm giá pin trâu dùng tốt mỗi tội chơi game có hơi bị lag 1 chút xíu và liên quân mobile không hỗ trợ 60fps cho máy này mình thấy hơi thất vọng một chút,Positive
1710,mới vừa mua cảm giác đầu tiên là mượt vừa tay nhân viên hưng ở 1306 tỉnh lộ 10 tư vấn nhiệt tình rất ô,Positive
1711,mới mua con reno4 được 1 tháng giờ ra con này oppo ra quá nhiều mẫu trong thời gian quá ngắn khiến người dùng bị cảm giác máy oppo nhanh bị lỗi thời vậy nhưng thực sự mình cũng rất hài lòng về chất lượng của reno4,Normal
1712,mình mới xài được 7 tháng xuống 7 pin chả hiểu máy mới kiểu gì nữa dùng cơ bản lướt web cơ bản game ko chơi,Negative
1713,sau 1 tháng sử dụng tôi thấy máy rất mượt và tốt camera tốt hiệu năng ổn định trải nhiệm mượt mà đó là những đánh giá của tôi về note20,Positive
1714,mình vừa nhận máy được vào hôm trải nghiệm máy rất nhạy nhanh hình thức máy đẹp camera k chê vào đâu được,Positive
1715,mới mua em này pin thật sự rất trâu chế độ chụp đêm quá vượt bật so với thế hệ cũ nhân viên ở tgdd tư vấn nhiệt tình ân cần,Positive
1716,thật tuyệt vời mua hôm qua giảm quá tuyêth vời cho siêu phẩm nhà sam ko còn gì để chê cả từ 7plus lên luôn rất ổn nhân viên nhiệt tình vui vẻ,Positive
1717,mới mua 1 cái sáng nay phải nói là nó chạy cực nhanh màn hình xem phim đã lắm sử dụng siêu đã và bạn ở tgdd siêu thị 3 kinh dương vương p12 q6 tư vấn rất nhiệt tình vote 5 sao,Positive
1718,cho mình hỏi cáp xạc mới dc 1 tháng mà bị đen đầu ntn và lại xạc ko vào nếu bảo hành thì có dc đổi không chứ mới dc 1 tháng mà ntn thì buồn lắm,Negative
1719,mình mới mua được 1 ngày giờ muốn đổi có bị trừ j ko ạ máy chơi lien quan cư bị giật rất khó chịu,Negative
1720,chụp hình nét nói chung la 4 6tr thì không thê đòi ho i hơn màn hình hơi mờ không điều chi nh được tải theme sợ virus nên đành chịu,Negative
1721,ma y a nh rất tê ra a nh nă ng thi tră ng tinh luôn khi quay video mau rất nha t,Negative
1722,iphone ra mắt trung bình bao lâu thì có máy cũ v mik đang chuẩn bị tiền khi iphone 12 pro max có hàng cũ thì mua liền,Positive
1723,choi game ổn nv nhiệt tinh mỗi tội dán chán quên k khoét cam và cắt k hết,Positive
1724,rất đáng để bỏ tiền ra mua màn to nhưng độ phân giải hd thì chấp nhận được mình chỉ dùng đọc báo xem phim tác vụ nhẹ máy đáp ứng tốt niếu nói không với game pin tạm được 1 ngày sạc 2 lần với mình như cầu giải trí cao loa nghe hay nhưng hơi nhỏ thiết kế nguyên khối mặt lưng kim loại chắc chắn đố với mình máy này ok,Positive
1725,sản phẩm ok trong tầm giá người lớn tuổi xài ổn tgdd ở nhơn trạch tôn đức thắng rất nhiệt tình từ nhân viên đến bác giữ xe đã vậy còn đc giảm 345k thành viên cứng nữa like tgdd,Positive
1726,màn hình hiển thị tốt vào mạng nhanh pin thì tạm ổn loa nghe to rõ mua về để hát loa kẹo kéo rất tuyệt cho 5 sao,Positive
1727,mình mua máy tính bảng huawei t15 10 1 máy đẹp chạy rất mượt phục vụ nhất nhiệt tình,Positive
1728,mới mua t5 tại 163 đại la gặp ông cháu cùng học đại học bách khoa làm tại tgdd tư vấn an tâm khỏi kiểm tra luôn hệ thống có những người có trình độ như thế này thì quá pro rồi cho 5 điểm về nhân viên dùng 1 thời gian đánh giá tiếp và cho điểm về sản phẩm,Positive
1729,máy loa to màn hình không nét đẹp nhưng dễ nhin pin ổn không có sạc nhanh nên sạc hơi lâu,Positive
1730,em đã dành hết mùa lúa vừa rồi mới mua được iphone 11pro max giờ đến cuối năm phải nhịn ăn có mối từ iphone ma đêm nào cũng mơ thấy ác mộng đúng là thứ rửa tiền của các đại gia người mỹ đang hút máu,Positive
1731,trải nghiệm tuyệt vời sản phẩm ưng ý đáng đồng tiền bát gạo tiền nào của nấy,Positive
1732,mới mua 1 cái pro max 64gb sáng nay phải nói là nó chạy cực nhanh màn hình oled xem phim đã lắm sử dụng siêu đã và bạn trang ở tgdd siêu thị 3 kinh dương vương p12 q6 tư vấn rất nhiệt tình vote 5 sao,Positive
1733,em mới lấy con pro max 64gb mượt quá pin trâu dùng cả ngày từ 8h sáng tới 10h mạng 4g youtube tiktok facebook v v tối check vẫn 40 chụp ảnh quá đã loa thì khỏi nói dùng tất cả các app app nào cũng mượt mà không delay em là người chưa dùng iphone bao giờ giờ mới biết đúng là tiền nào của nấy,Positive
1734,máy hay bị loạn cảm ứng đơ nói chung là tệ mới mua được 3 ngày cuối tuần đem trả,Negative
1735,máy dùng mượt mà pin trâu lắm dùng được hai ngày ok hiệu năng ok mình thấy ổn trong tầm giá mua hôm 25 tại 12 phò trạch phong điền thừa thiên huế được giảm 200k nhân viên ở đây nhiệt tình phong cách phục vụ rất chuyên nghiệp cảm thấy rất hài lòng về quy cách phục vụ này,Positive
