Comment,Rating
"Chụp hình nét . Nói chung là 4,6tr thì không thể đòi hỏi hơn . Màn hình hơi mờ không điều chỉnh được . Tải theme sợ virus nên đành chịu",2/5
Máy ảnh rất tệ.  Ra ánh nắng thi trắng tinh luôn.khi quay video mau rất nhạt.,2/5
"Iphone ra mắt trung bình bao lâu thì có máy cũ v, mik đang chuẩn bị tiền khi iphone 12 pro max có hàng cũ thì mua liền",5/5
"Choi game ổn,nv nhiệt tinh mỗi tội dán chán quên k khoét cam và cắt k hết , .....",4/5
"Rất đáng để bỏ tiền ra mua, màn to nhưng độ phân giải hd thì chấp nhận được, mình chỉ dùng đọc báo xem phim, tác vụ nhẹ, máy đáp ứng tốt, niếu nói không với game. Pin tạm được 1 ngày sạc 2 lần với mình như cầu giải trí cao. Loa nghe hay nhưng hơi nhỏ. Thiết kế nguyên khối mặt lưng kim loại chắc chắn. Đố với mình máy này ok! ",5/5
Sản phẩm ok trong tầm giá. Người lớn tuổi xài ổn. Tgdd ở Nhơn Trạch Tôn đức thắng rất nhiệt tình từ nhân viên đến bác giữ xe. Đã vậy còn đc giảm 345k thành viên cứng nữa. Like tgdd,5/5
"Màn hình hiển thị tốt, vào mạng nhanh, pin thì tạm ổn, loa nghe to rõ...mua về để hát loa kẹo kéo rất tuyệt...cho 5 sao. ",5/5
"Mình mua máy tính bảng Huawei T15 10.1. Máy đẹp, chạy rất mượt! Phục vụ nhất nhiệt tình.",4/5
"Mới mua T5 tại 163 Đại La, gặp ông cháu cùng học Đại học Bách khoa làm tại TGDD tư vấn, an tâm khỏi kiểm tra luôn, hệ thống có những người có trình độ như thế này thì quá Pro rồi. Cho 5 điểm về nhân viên, dùng 1 thời gian đánh giá tiếp và cho điểm về sản phẩm. ",5/5
"Máy loa to, màn hình không nét đẹp nhưng dễ nhin. Pin ổn. Không có sạc nhanh nên sạc hơi lâu. ",4/5
Em đã dành hết mùa lúa vừa rồi mới mua được iPhone 11pro max😢😢😢 giờ đến cuối năm phải nhịn ăn 😩😩😩 có mối từ iPhone ma đêm nào cũng mơ thấy ác mộng 👹. Đúng là thứ rửa tiền' của các đại gia. Người Mỹ đang hút máu 🥵🤬😈,5/5
"trải nghiệm tuyệt vời, sản phẩm ưng ý, đáng đồng tiền bát gạo, tiền nào của nấy. ",4/5
"Mới mua 1 cái Pro Max 64gb sáng nay, phải nói là nó chạy cực nhanh, màn hình oled xem phim đã lắm,, sử dụng siêu đã và bạn Trang ở TGDD siêu thị 3, Kinh Dương Vương, P12, Q6 tư vấn rất nhiệt tình... vote 5 sao!",5/5
"Em mới lấy con pro max 64GB. Mượt quá, pin trâu, dùng cả ngày từ 8h sáng tới 10h, mạng 4G, youtube, tiktok, facebook..v.v. tối check vẫn ~ 40%, chụp ảnh quá đã, loa thì khỏi nói. Dùng tất cả các app, app nào cũng mượt mà, không delay. Em là người chưa dùng iphone bao giờ, giờ mới biết đúng là tiền nào của nấy",5/5
"Máy hay bị loạn cảm ứng, đơ. Nói chung là tệ. Mới mua được 3 ngày, cuối tuần đem trả",1/5
Máy dùng mượt mà.pin trâu lắm.dùng được hai ngày ok. Hiệu năng ok.mình thấy ổn trong tầm giá. Mua hôm 25 tại 12 phò trạch -phong điền - thừa thiên huế được giảm 200k. Nhân viên ở đây nhiệt tình. Phong cách phục vụ rất chuyên nghiệp.cảm. thấy rất hài lòng về quy cách phục vụ này,5/5
mọi thứ đều ổn mượt mà.that vọng mỗi camera k dk sắc nét cho lắm.mua hôm 25 dk giảm 200k và là KH thân thiết dmx dk giảm 250k nữa phải nói là vô địch trong tầm giá mà mình mua dk,4/5
Mình mua với mục đích chụp hình và xem camera nhưng gọi message và Zalo hình ảnh xấu tàn bạo  😔 .,1/5
máy đẹp.chụp hình nét.pin trâu..đặc biệt thjk nhất là cặp tai nghe bluetooth được tặng,5/5
"Realme 7 mới mua xài ok.Thích nhất phần sạc nhanh.Quá đã...Camera chụp đẹp.Máy xài chip Mediatek nhưng ko nóng máy.Vì có tản nhiệt.Xài dc 3 ngày thấy tốt.
Nhân viên thegioididong rất nhiệt tình,vui vẻ,thân thiện và chuyên nghiệp.",5/5
Máy mọi thứ ok.đặc trước tặng tai nghe cực chắt.nhân viên điện máy xanh tuyến tỉnh có tinh thần phục vụ rất nhiệt tình.luôn ủng hộ điện máy.very good.,5/5
Theo mình thấy máy dùng ngon pin khỏe nhân viên phục nhiệt tình dùng chiến game mượt mà ko lang nói chung là ngon vừa đẹp mắt,5/5
"Máy chạy mượt, pin dùng lâu.",4/5
"mình sử dụng những tác vụ cơ bản như nghe nhạc,  xem phim,  đọc tin,  facebook thì 4 ngày mới sạc lại đt,  mình có mua cục sạc 18w nên sạc đầy pin khoảng 1h40 phút,  loa to,  rõ,  màn hình tuy không nét nhưng cũng ổn trong tầm giá",5/5
"Mua dùng được gần 2 tuần, mình không chơi game chỉ dùng những tác vụ cơ bản, nhìn chung máy khá mượt, màu sắc cũng nét chỉ là màn không rực rỡ như một số máy khác, chụp hình cũng được, pin dùng khá lâu, dùng sạc 10W theo máy thì ở mức 25% sạc đầy mất tầm 2h30'... Tóm lại là ổn trong tầm giá, sau này nếu có giảm mạnh nữa thì ngon :)",5/5
"Mua dùng được gần 2 tuần, mình không chơi game chỉ dùng những tác vụ cơ bản, nhìn chung máy khá mượt, màu sắc cũng nét chỉ là màn không rực rỡ như một số máy khác, chụp hình cũng được, pin dùng khá lâu, dùng sạc 10W theo máy thì ở mức 25% sạc đầy mất tầm 2h30'... Tóm lại là ổn trong tầm giá, sau này nếu có giảm mạnh nữa thì ngon :)",5/5
Mình mới mua dc 1 tuần máy ổn định camera đẹp pin Facebook Zalo xem phim 2 ngày mới phải sạc nói chung ổn cả...,5/5
"Đã mua và dùng thấy rất mượt mà, chụp hình đẹp không phải bàn nói chung là ko có gì bằng 1 từ thôi CHẤT",5/5
"Note20 Ultra 5G xài mượt ,chụp ảnh siêu nét, vì thế ae cứ tự tin mà mua, chipp chấp tất cả các loại game đều mượt",5/5
"Quá ngon luôn, máy đẹp cầm đầm tay camera chất hiệu năng tốt, pin khỏe sạc nhanh",5/5
"Điện thoại dùng ổn, không đến nỗi tệ. Mình thấy camera chụp ban ngày khá đẹp, ban đêm thì hơi xấu. Wifi bắt yếu, may là mình dùng 3g nên cũng không ảnh hưởng gì nhiều. Máy khá mượt, không bị lag như nhiều bạn nói. ",4/5
Chê nhiều quá chả biết chê kiểu gì .gọi bắt mic dở tệ.gọi zalo face thì chập chờn.nói chung bỏ tiền ra mua mà thất vọng.,1/5
"Mới lấy xong, bắt sóng wifi quá tệ thua cả máy giá 3trieu, bắt sóng 2 sim cũng quá tệ ngồi trong phòng có 2 cục sóng à, mà cây phát sóng cách nhà chỉ 50m. Cảm ứng hơi hơi không nhạy lắm.
Chắc đem trả lại đổi máy khác đắt tiền hơn quá. Quá lỡm.",2/5
A21s nói chung dùng cũng tạm được so túi tiền .. còn về chất luong sau thì ko rõ..,3/5
"SP quá tuyệt vời, pin lâu, chụp hình quá đẹp, sp Apple ko có điểm gi để chê, Fan trung thành của nhà Táo",5/5
"Máy rất ok . Chơi game lâu ít nóng vs chơi game cực mượt , máy chuyên chơi game nói chung rất đáng đồng tiền .",5/5
Sau khi updated ios 13.3 mặc dù dùng sạch chính hãng nhưng vừa sạc vừa dùng lại bị loạn cảm ứng dù trước khi updated mình xài rất mượt. Bây giờ thì máy nhanh nóng lại còn bị loạn cam ứng khi sạc,3/5
Sản phẩm xài tốt. Chỉ có cái loa nó hơi nhỏ. Nghe nhạc xem phim loa ko dc to cho lắm. Loa to nữa thì hoàn hảo.,5/5
Ko tải đc ứng dụng từ ch play máy yếu quá fp Zalo ko tải đc nhìn mà cháng chẳng nói dc,2/5
Máy mua cho con  sử dụng  để  học xem youtube ok!! Còn chơi game  thì  nên mua dòng khác có cấu hình mạnh hơn,3/5
"Mới nhận sản phẩm sang nay. Bước đầu cũng ưng ý, mua them cái bao da 200k là quá đẹp cho một số tiền ko lớn.",5/5
"Máy nặng tay, cấu hình k cao nhưng vẫn chơi đc liên quân, loa nhỏ, các tác vụ cơ bản fb zalo youtube ok. Pin 5k5 nhưng cũng bt ko trâu chắc tại màn 10 inch. Mua để cho phụ huynh chơi thì ok",4/5
"Vừa mua được 30 phút. Mấy ổn về mọi thứ trong tầm giá. Nhân viên từ vấn nhiệt tình, dễ thương. Độ bền của mấy sẽ theo thời gian mới bik được",4/5
Sạc cục sạc theo máy pin vô quá lâu lúc sạc là còn 30% sạc lúc 1h hk bắn j khi sạc mà tới 6h mới đc 99% pin mới mua đc 4 ngày,2/5
Về phần trải nghiệm xem phim lướt web thì khá tốt tốc độ khung hình cao loa to và độ phân giải lên đến 1080p Pin khá trâu 8tiếng sử dụng xem phim max độ sáng .về trải nghiệm game pubg thì đồ họa game khá là xấu và giật lag nhiều cũng không hỗ trợ cảm biến con quay . Về phần đồ họa và Giật lag thì có thể điều chỉnh bằng GFX tool ( Không bị ban ) Link hướng dẫn : https://youtu.be/JlOaXq3Yw90 . Còn về phần cảm biến do màn hình khá to nên ghìm tâm rất dễ ae có thể chuyển sang ghìm tâm bình thường,5/5
Nếu ai định sử dụng để chơi game thì nên cân nhắc . Sau 1d test pubg thì đây là kết quả Hao hụt không lớn max độ sáng 1℅ cho 3p . Cấu hình khá xấu và không chỉnh  được hd Bù lại máy có thể tăng tốc độ khung hình Cực kỳ mượt nhưng gặp địch sẽ bị lag Ở đây thì chỉ lag nhẹ khoản tầm 4-5 giây nên cũng có thể chấp nhận được Và máy sẽ không hỗ trợ cảm biến con quay Trong tầm giá 5 tr các bạn có thể mua được con mipad 4 giá 4tr chip Snapdragon 660 rất thích hợp để chơi game còn về phần hiển thị xem youtube với độ phân giải 1080p Loa kép stereo Có phân biệt trái phải nghe rất tốt,4/5
"Mình mua em này được 2 tháng , nhưng hay bị giật lag,  bắt sóng wi-fi kém,  youtube,  facebook load không nổi ... loa ban đầu to sau 2 tháng bị nghẹt 1 bên,  cảm thấy thật thất vọng về sp này  !
",1/5
"Sau 6 tháng sử dụng tôi thấy máy rất mượt và tốt, camera tương đối tốt hiệu năng ổn định, trải nhiệm mượt mà. Đó là những đánh giá của tôi về Realme 5",5/5
"giá con này đẹp lắm nha mọi người, em mua về dùng rất là okk nha, em mua về mà làm gần hết được mọi, từ công việc đến giải trí",5/5
"Được vợ tặng sinh nhật thay cho cái máy xs max cũ. Mặt trước vẫn thế. Mặt sau đẹp. Máy mượt tốt. Chụp ảnh đẹp. Chụp góc rộng không nét lắm. Nhắn tin nghe gọi tốt. Pin trâu, chỉ dùng nghe gọi đọc báo gmail nên được gần 2 ngày. Nhược điểm khá to, đút túi quần lên xuống xe bị cấn. Hay tự nhận face id khi đút túi quần. Các bác lên xe ngồi tốt nhất lên để cạnh cần số rồi đeo tai nghe bluetooth thì hợp lí hơn.",4/5
"Máy pin rất trâu, cấu hình rất mượt, chơi game không cảm giác giật gì cả. Mọi thứ Ok cho 5 sao",5/5
Sài siêu ngon! Pin dùng rất trâu! Thao tác lại rất êm và nhạy! Rất đáng bỏ tiền ra mua,5/5
"Hôm 27/2/2020 mình có mua 01 máy iPhone 11 Pro Max 64GB tại Siêu thị điện máy xanh, Trần Hưng Đạo, Đồng Hới, Quảng Bình. máy chạy khá ổn, nhưng mới 02 tháng sử dụng đã bị chai pin, dung lượng tối đa từ 100% còn 98%, mặc dù dùng rất cẩn thận và luôn sạc đúng quy trình. Myas mua ở đây đắt hơn các nơi khác từ 2-3 triệu để mong muốn chất lượng tốt nhất nhưng thế này thì thật thất vọng, mặc dù mình mua đồ đây ko ít. Mong có phản hồi sớm từ ĐMX",2/5
"Sản phẩm việt nam rất ok, pin cực trâu chơi game tuyệt vời mà giá trong tầm tay. Dịch vụ bảo hành cũng rất lâu",5/5
"Máy sử dụng tốt, mượt, màn hình lúc tối rồi lại sáng, dù sao máy sử dụng cũng cực kì tốt",5/5
"Pin trâu, chụp hình ok . Nhưng ko thể nào tìm được mục chia sẻ mật khẩu wifi qua mã QR như các điện thoại khác",4/5
Mới nhận máy ngay ngày đầu mở bán cảm nhật máy rất mượt màn hình sắc nét pin trâu 2 ngày sử dụng lướt web Youtube fakebook mới hết pin chụp ảnh cả cam trước và sau đều rất đẹp .nhân viên tgdd rất nhiệt tình chu đáo ủng hộ tgdd dài dài luôn,5/5
"Chơi game khá mượt và rất tốt, có thể tải nhiều ứng dụng, chụp ảnh khá đẹp . Nói chung realme 7 này dùng rất tốt",5/5
"2 ngày sử dụng,. Sp quá tuyệt vời, nhan vien nhiệt tình vui ve,. Pin k trau lắm,.",5/5
Xài mượt lắm nha mọi người pin rất trâu mà lại sạc nhanh 1 tiếng là đầy rồi rất hài lòng,5/5
"Mua dùng được gần 2 tuần, mình không chơi game chỉ dùng những tác vụ cơ bản, nhìn chung máy khá mượt, màu sắc cũng nét chỉ là màn không rực rỡ như một số máy khác, chụp hình cũng được, pin dùng khá lâu, dùng sạc 10W theo máy thì ở mức 25% sạc đầy mất tầm 2h30'... Tóm lại là ổn trong tầm giá, sau này nếu có giảm mạnh nữa thì ngon :)",5/5
"Khuyên những ai tính mua điện thoại này thì suy nghĩ kĩ. Những bước kiểm tra cơ bản ở cửa hàng các bạn sẽ không nhận ra rằng đây là chiếc điện thoại cực kì kém. Màu sắc màn hình rất nhợt nhạt, khi bạn dùng ứng dụng kể cả ứng dụng nhẹ nhất tới 1 khoảng thời gian nhất định nó tự văng ra ngoài, những ứng dụng phức tạp hơn 1 tí thì nó phản hồi cực kì chậm luôn. Cân nhắc kĩ trước khi mua chứ sài riêng mình cảm thấy rất ức chế mặc dù mình chỉ dùng nó như là máy phụ thôi.",1/5
"Cấu hình mạnh chơi rất tốt game liên quân mượt,1 ván game mất gần 4_5% pin cho 25 phút ,lướt web xem Youtube,FB tầm 1.5 ngày pin trâu khủng. Cảm ứng mượt,màn hình hơi nhạt màu ko đậm màu nhưng ok.chụp hình thì bình thường .redmi 9 cho sẽ chơi game xem Youtube FB thì rất OK .nên mua trong giá 4 triệu đổ lại.",5/5
"Cách phục vụ của thế giới di động thì không phải chê rồi.pin xài rất lâu, sạc rất mau đầy.mượt, mọi thứ ổn trong tầm giá.chỉ mỗi độ sáng thì yếu thôi.ngoài nắng phải mở hết 100% mới rõ được.",5/5
"Máy khá mượt , vân tay tốt , cấu hình với tầm giá dưới  triệu ok . Lần đầu xài hãng này nhưng khá ưng em này .",4/5
Mới mua cách đây gần một tháng. Mọi thứ đều rất tốt nhưng pin em xài mới đây đã bị chai 1 phần trăm rồi :(((,5/5
"Máy đẹp, mọi thứ điều ok mua ở TGDĐ là yên tâm nhất, mua máy thứ 2 tại đây rồi .",5/5
"Dùng được 1 tuần và có cảm nhận sau. Các tác vụ khi sử dụng đều ổn. Con chip quá ngon dù nhiều người chê nhưng vẫn đủ tốt để đáp ứng các nhu cầu lướt web chơi game siêu mượt dù game nặng. Không nóng. Camera sau đẹp. Màn hình to, đẹp, nịnh mắt. Còn lại mọi thứ đều khiến mình hài lòng",5/5
"Giá máy thì trên trời, mà trong hộp k tặng nổi cái ốp lưng, TGDD thì cũng k bán flipcover cho sản phẩm này, mua máy xong phải chạy đi mua cái ốp thật là quá mệt mõi",1/5
"Màn hình độ phân giải ko dc 1080p. Bắt wifi tệ. Thua j7 2017. Chán như ?nnnnnnnn

",1/5
Các bác dung ss a21s dưói cameda trước có thấy có tí hơi đen k a.màn hinh thì kém xem mỏi cả mắt,3/5
"Kém, đơ",1/5
"Mua 18/01/2020 bản 256G 11 pro max, qua sử dụng thấy e nó quá tuyệt vời ! Tiền nào của đấy ko sai và iphone là số 1. Mấy e nv TG di động Hữu Lũng quá nhiệt tình, cute vcđ. Ai chê màn hình ám vàng là chưa biết tắt các chức năng đi nhé. Cầm trên tay mới thấy độ mượt ki máy nào có, pin trâu bò sài lâu ko dùng nhiều thì đến 2 ngày. Good !!!!",5/5
"máy cấu hình đúng so với giá và kích thước màn hình, bị có 1 cái hơi khó chịu là pin tụt nhanh ghê luôn, để youtube mà 15p hết 20% pin rồi",4/5
"Mới mua 3 ngày phải đem ra trả máy chạy chậm loa nhỏ, mau hết pin, mất hết 718k tội không tìm hiểu mà đã mua, khuyên mọi người không nên mua để hối hận như mình. Còn nv của tgdd thì thật tuyệt vời, tư vấn chu đáo nhiệt tình.",1/5
"Màn hình ổn trong tầm giá máy tính bảng
Chip tầm trung mua mấy về xài hơn 15 tháng rồi mà vẫn chạy êm nhưng giờ năm 2020 thì hơi yếu mới mua chạy rất mượt với tựa game liên quân hay pubg bh liên quân vẫn ổn nhưng pubg thì giật thôi rồi còn các tác vụ thông thường thì oke ko thành vấn để khi dùng Facebook Messenger rồi youtube các thứ oke ngon pin thì bao trâu xài 1 ngày xem youtube có thể hơn 8 tiếng còn để im im thời gian chờ có thể 3 ngày nói chung ngon ko gì để chê với giá lúc tôi mua 5.690 bao da tặng kèm giờ nó nát mà cái máy còn rất ngon thấy vậy biết quá dữ",5/5
"Ngon trong phân khúc này .  =))
Pin tương đối trâu , màu sắc đẹp , màn hình to rõ , game mượt . đáng mua . ",4/5
Sản phẩm nghe nhạc . Kết nối hát karaoke tốt . Chơi game ko dc .. vì cấu hình yếu . Sản phẩm dùng để học tập okey,5/5
"Mua cho con coi youtube. Chưa trải nghiệm gì ngoài youtube nhưng bị out hoài, để kiểm tra tiếp",2/5
"Mới mua được 1 tuần nhưng nút nguồn mở rất lâu,lúc lên lúc không,mong xem lại....",3/5
Sản phẩm vô cùng tuyệt vời riêng về hệ điều hành ios thì ko cần phải bàn cãi về chất lượng sản phẩm,5/5
"Iphone đc cái là có con chip khỏe thôi 
Nếu các hãng đt khác có con chip đó thì iphone tuổi",3/5
"Mình mới mua mà ko biết ứng dụng kép, dùng 2 zalo chỗ nào. mong ad hướng dẫn giúp",4/5
Sản phẩm rất tốt cấu hình mạnh bắt sóng wifi ok luôn.giá hợp lý (người việt nam ưu tiên dùng hàng việt nam )cảm ơn bạn AN thế giới di động Rạch Kiến đã hỗ trợ cho mình rất nhiệt tình.,5/5
"Flash camera sau yếu quá nên ảnh chụp ra bị tối, còn lại tất cả đều khá ổn, âm thanh to rõ nghe nhạc hay không bị rè, độ sáng màn hình hơi tối. Mua ngày 25/9 mà không nhận được km phiếu mua hàng 100000đ tại Bách hóa xanh :(",3/5
"Máy joy 4 cấu hình không mạnh như live 4 nhưng bù lại độ sáng , đặc biệt về loa đã cải thiện rõ nét. Loa to, màn sáng hơn, có thêm thẻ nhớ ngoài. Máy cầm nặng đầm tay, màn hình lớn. Mua máy ngày 25/9 ở tgdd 134 Đinh Bộ Lĩnh, Bình Thạnh. 2 em nhân viên, Loan& Linh đã nhiệt tình vui vẻ hỗ trợ. Máy xài ngon, giá phù hợp, mang thương hiệu việt. Chúc vsmart làm tốt hơn nữa. Để người việt sẽ dùng hàng Việt. ",5/5
"Máy mượt, ok vừa giá, chụp ảnh đẹp, pin dùng lâu, không hao, không nóng máy... Giá 8500k là quá đẹp",5/5
"Sản phẩm tuyệt vời nhân viên TGDD tư vấn nhiệt tình sẽ ủng hộ TGDD tiếp. Máy sạc nhanh rất là tiện, công nghệ sạc an toàn ko nóng máy, chơi game mượt",5/5
"Mình đang xài thấy rất ok, mượt,quay video đỉnh, nhân viên nhiệt tình chu đáo, cái vẩy vẩy tay ok đấy",5/5
"Quá tuyệt vời🤣🤣🤣, máy sài ngon, chơi game cũng mượt, chụp ảnh đẹp, quá tốt trong tầm quá, mọi người xem thử và xem s nhé",5/5
"Máy quá chất lượng đẹp và sạc nhanh, sạc chỉ tầm 50p là đầy pin rồi, công nghệ sạc nhanh và an toàn nữa ",5/5
"Nói chung là tuyệt zời (thiết kế, hiệu năng, camera...) Mấy anhh nhân viên tư vấn nhiệt tình nữa:3",5/5
"Sản phẩm tốt trong tầm giá,mới mua khi sáng ,NV tư vấn nhiệt tình,máy rất mượt,camera rất đep,pin lâu",5/5
Thiết kế k đẹp . pin 5000 mà nhanh hết pin quá .  vì tin tưởng nv nên ms lấy nhưng thật sự thất vọng,1/5
"Máy sài OK cảm biến vân tay nhạy pin trâu .nên mua nhà mọi người,nhân viên dmx 811 hùng vương nhiệt tình với khách hàng",5/5
E đc mua phải điện thoại hết pim ngầm. Để qua đêm nó tự tụt 7-10% pin. Giờ đổi có đc ko nhỉ?. E vừa mua hôm 26,3/5
"vài nhận xét cho ai định mua con này:
xạc pin nhanh dù sài sạc zin 10w, sạc từ 24% lên 100% trong vòng 2 tiếng 20 p
pin trâu, xài 2 ngày quá dễ dàng( độ sáng 40-50% là đủ sáng rồi)
thiết kế đẹp, độ hoàn thiện cao
loa đủ dùng, max loa k rè
bộ nhớ còn trống khoảng 47Gb, xài tác vụ thông thường FB, zalo, lướt web, xem YT, vọc vạch này kia ram luôn trống trên 1Gb (mình k chơi game )
ĐIỂM YẾU: màn FHD nhưng k  đc đẹp lắm, kiểu màu sắc quá nhạt, kéo theo camera chụp hình cũng k đẹp, quay video cũng k đẹp, thua con nokia 5 cũ của mình
tạm thời nhiêu đó, có gì review sau
",4/5
"Máy sử dụng ổn định trong tầm giá, mặc dù theo cảm nhận cá nhân mình thì con chip Mediatek Helio G80 sử dụng trong thời gian dài sẽ không bằng với con chip Snapdragon cùng tầm (do trước đó mình có dùng dòng flagship của Mi hiệu năng rất tốt), nhưng nó vẫn ổn định mượt mà chấp nhận được (không giật lag đứng máy). Thời lượng sử dụng pin thì lâu khỏi bàn, mà sạc cũng rất nhanh (viên pin 5020mAh sạc nhanh bằng với viên pin 2900mAh)
1 sản phẩm ngon, bổ, rẻ trong phân khúc tầm trung, đáng đồng tiền bát gạo 👍
(Chịu khó thường xuyên dọn dẹp rác và xoá bộ nhớ đệm của ram thì máy luôn mượt)",5/5
"Mua dc 3 ngày rồi 
Màu vàng 
Mới xài bữa đầu ok
Bữa thứ 3 là hơi hao pin rồi
Để theo dõi tiếp xem sao",3/5
"Iphone 1.mới đón e nó về hôm mùng 6 tết dung duoc 03 ngay cam nhan:máy đẹp pin rất ok trải nghiệm nhanh,Mượt màn hình với tôi thì quá ok rồi Camera rất tốt Nhân viên chu đáo nhiệt tình vui vẻ tôi đã mua nhiều sản phẩm từ TGDĐ và ĐMX NÓI chung ok",5/5
"Kg có gì để chê được quá tuyệt vời. Giá hơi chát mua vừa ý ghê. Điện thoại rất đẹp 
",5/5
Sản phẩm do chính người Việt làm rất chuẩn chỉnh .trang thiết bị sản xuất ra sản phẩm rất hiện đại.thiết kế máy sang trọng lịch lãm. Cấu hình máy đi đầu trong công nghệ .!!Tuyệt vời...,5/5
Mới  mua thứ 2 4990k hôm nay 5390k. Nói chung OK. Vẫn thấy nhiều bạn chê để xem 1 thời gian nữa như thế nào.,5/5
"Tôi mới mua máy dc 1 ngày,camera chụp hình ban đêm rất tệ..............................


",1/5
"Toi mua lúc Tết em 256g nay thay qua tệ,sạt 100 đêm đến sáng không xài 3g hay wifi và cũng không đụng đến em ấy nhưng sáng ra dt còn 91% pin là sao?",3/5
Cho em hỏi em vừa mới mua iPhone 11 pro max . Nhưng màn hình của em nó bị ám vàng ạ . Em mua về đến tối thì em mới để ý là màn hình bị ám vàng . Không biết đó là lỗi hay như thế nào ạ .,4/5
"Máy đúng như kỳ vọng, nhanh, mạnh, mỏng và gọn nhẹ. Nhân viên giao hàng thân thiện, nhiệt tình. ",5/5
"Mình ko hiểu tại sao mua được có 3 ngày
Ngày đầu chơi rất mượt không bị nóng máy
Sau 1 ngày thì hiện tượng giật lag xảy ra liên tục
Máy cầm mặt sau rất nóng
Mong một câu trả lời 
",1/5
"Máy ngon,chơi game khỏi phải chê.Nhỏ,gọn hợp túi tiền.Apple không làm mình thất vọng.Cho 5 sao",5/5
Mọi thứ đều tốt Chỉ duy nhất 1 điểm trừ khá lớn là sạc pin lâu kinh Giá mà máy đc hỗ trợ sạc nhanh thì hay biết mấy,4/5
"Sản phẩm tốt kích thước màng hình giải tri cực đã,game tạm chấp nhận,pin tương đối trâu xứng đáng với giá tiền ",5/5
"Máy có thiết kế đẹp, đi kèm vỏ bao cũng đẹp. Cấu hình chỉ dùng để lướt web chứ không chơi game. Mình đang muốn đổi máy mới. ",2/5
"Nếu được thì đừng mua Huawei. Dùng sau 1năm rưỡi là xuất hiện lag giật và hay tự reset lại. Đấy là dòng MediaPad ram 3 GB. Chứ mấy dòng khác không biết có sao không nữa. Mk vs mấy ông anh rủ  nhau dùng mà giờ phải bỏ xó hết cả rồi. Mấy tiệm đthoại cũng không mua 1 là vì hàng Huawei 2 là vì nó rất lag, và đôi khi không thể dùng được app của Google- không biết tại sao luôn. ",1/5
Mới mua đc mấy thang vẫn còn bảo hành mà nút mở nguồn đã đơ rồi. Ko biết bảo hành ntn. Đúng là hang china nó khác,3/5
"Mới mua lúc chiều. Trải nghiệm tương đối tốt
Chỉ tiếc 2 chỗ là. 1. Máy đôi lúc xảy ra hiện tưởng giật lag. 2. Ở tgdđ ko có bán bao da.
Tuy nhiên, nhân viên tư vấn thì rất nhiệt tình. 5* cho nhân viên",4/5
"Iphone 11 pro max là 1 sản phẩm có chất lượng màn hình rất tệ, phải nói là ko có gì để tệ hơn. Màn hình khi xem video youtube 1080p rất tối mờ đục dù đã mở hết độ sáng. So với Samsung s20 ultral thì thật sự thua xa, chỉ giỏi quảng cáo và bán thương hiệu và cái hệ điều hành gò bó người dùng ko cài dc ứng dụng thứ 3 và thử cân cả kho tiện ích như chplay xem có mượt ko ?
1 quản lý điện máy xanh và 1 quản lý thế giới di động đã xác nhận điều tôi nói là chính xác. Thanks",1/5
"Máy quá tệ,Thà rằng để Androi thuần đi.Tối ưu cái gì toàn chèn app tào lao của nhà sản xuất chiếm Ram mà  app nào cũng chẳng ra gì.
Máy hay lỗi out app.
Chán ,ủng hộ hàng Việt hoá ra chút cái bực mình khi sử dụng",1/5
Em mua dùng dược 7 ngày thì đốt ngột tắc và hiện lên hình k nhận pin em và lúc mới mua về thi đèn pin cũng k sáng,2/5
"Màn đẹp, pin trâu, sóng khoẻ. Mọi thứ rất ổn. Điểm yếu lớn nhất của máy có lẽ là camera",5/5
Đt sài ok. Sạc cực kỳ nhanh 10p dk hơn 30% pin. Nhưng có jowi xuống nhanh pin hay sao á.,5/5
"Máy xài ngon lắm nha mọi người ơi. Mấy bạn rate 1 sao chắc mua nhầm máy lỗi đó. Màn hình đẹp, xem phim cực kỳ thích luôn . Game thì mình chỉ chơi mỗi LQ . Chơi bật fps cao không hề giật lag, load game nhanh . Còn sử dụng bình thường thì khá mượt , đa nhiệm tốt . Camera ảo là đặc trưng của  máy Oppo rồi. Điểm trừ nhỏ là camera sau hơi cao, gắn ốp tặng kèm rồi mà không che hết , sợ trầy camera với pin không được trâu lắm . Mình xài từ 7h sáng đến tầm 7h tối là hết  pin rồi ( mình kết hợp chơi LQ với lướt fb chat chit các kiểu ) nhưng được cái sạc siêu nhanh. Sạc tầm 50p là thấy đầy pin r . 
Sẽ giới thiệu cho người thân và bạn bè sử dụng .",5/5
"Dùng máy đc 2 tuần mà bị đơ máy đến 5 lần, có lúc đơ quá phải tắt ngưỡng khởi động lại. Máy mới mua mà bị đơ như vậy thì không khác gì máy cũ",1/5
"Ưng nhất ở camera chụp siêu đẹp luôn , máy sạc nhanh bin trâu cực kì , nói chung cảm thấy hài lòng với số tiền bỏ ra . Sẽ giới thiệu người thân",5/5
"Quá đỉnh trong phân khúc giá này
Không có gì để chê hết
Tầm phân khúc này , ai thích chụp ảnh , chơi game , lướt web thì realme 7 mà quất nhé ae

",5/5
